14 1	 44   2.672319e+03   1.878287e-05
14 1	 45   2.672380e+03   1.755830e-05
14 1	 46   2.672436e+03   1.643791e-05
14 1	 47   2.672490e+03   1.541084e-05
14 1	 48   2.672540e+03   1.446759e-05
14 1	 49   2.672586e+03   1.359978e-05
14 1	 50   2.672631e+03   1.280000e-05
14 1	 51   2.672672e+03   1.206173e-05
14 1	 52   2.672711e+03   1.137915e-05
14 1	 53   2.672748e+03   1.074713e-05
14 1	 54   2.672783e+03   1.016105e-05
14 1	 55   2.672816e+03   9.616829e-06
14 1	 56   2.672847e+03   9.110787e-06
14 1	 57   2.672877e+03   8.639635e-06
14 1	 58   2.672905e+03   8.200418e-06
14 1	 59   2.672932e+03   7.790475e-06
14 1	 60   2.672957e+03   7.407407e-06
14 1	 61   2.672981e+03   7.049048e-06
14 1	 62   2.673004e+03   6.713437e-06
14 1	 63   2.673026e+03   6.398797e-06
14 1	 64   2.673047e+03   6.103516e-06
14 1	 65   2.673067e+03   5.826127e-06
14 1	 66   2.673086e+03   5.565295e-06
14 1	 67   2.673104e+03   5.319803e-06
14 1	 68   2.673122e+03   5.088541e-06
14 1	 69   2.673138e+03   4.870491e-06
14 1	 70   2.673154e+03   4.664723e-06
14 1	 71   2.673170e+03   4.470385e-06
14 1	 72   2.673184e+03   4.286694e-06
14 1	 73   2.673198e+03   4.112931e-06
14 1	 74   2.673212e+03   3.948433e-06
14 1	 75   2.673225e+03   3.792593e-06
14 1	 76   2.673237e+03   3.644846e-06
14 1	 77   2.673249e+03   3.504675e-06
14 1	 78   2.673261e+03   3.371601e-06
14 1	 79   2.673272e+03   3.245179e-06
14 1	 80   2.673282e+03   3.125000e-06
14 1	 81   2.673292e+03   3.010682e-06
14 1	 82   2.673302e+03   2.901873e-06
14 1	 83   2.673312e+03   2.798245e-06
14 1	 84   2.673321e+03   2.699492e-06
14 1	 85   2.673330e+03   2.605333e-06
14 1	 86   2.673338e+03   2.515502e-06
14 1	 87   2.673347e+03   2.429754e-06
14 1	 88   2.673355e+03   2.347859e-06
14 1	 89   2.673362e+03   2.269603e-06
14 1	 90   2.673370e+03   2.194787e-06
14 1	 91   2.673377e+03   2.123224e-06
14 1	 92   2.673384e+03   2.054738e-06
14 1	 93   2.673391e+03   1.989167e-06
14 1	 94   2.673397e+03   1.926355e-06
14 1	 95   2.673404e+03   1.866161e-06
14 1	 96   2.673410e+03   1.808449e-06
14 1	 97   2.673416e+03   1.753092e-06
14 1	 98   2.673422e+03   1.699972e-06
14 1	 99   2.673427e+03   1.648976e-06
14 1	100   2.673433e+03   1.600000e-06
16 1	  6   3.397917e+03   7.407407e-03
16 1	  7   3.423673e+03   4.664723e-03
16 1	  8   3.440391e+03   3.125000e-03
16 1	  9   3.451852e+03   2.194787e-03
16 1	 10   3.460050e+03   1.600000e-03
16 1	 11   3.466116e+03   1.202104e-03
16 1	 12   3.470729e+03   9.259259e-04
16 1	 13   3.474320e+03   7.282658e-04
16 1	 14   3.477168e+03   5.830904e-04
16 1	 15   3.479467e+03   4.740741e-04
16 1	 16   3.481348e+03   3.906250e-04
16 1	 17   3.482907e+03   3.256666e-04
16 1	 18   3.484213e+03   2.743484e-04
16 1	 19   3.485319e+03   2.332702e-04
16 1	 20   3.486262e+03   2.000000e-04
16 1	 21   3.487075e+03   1.727675e-04
16 1	 22   3.487779e+03   1.502630e-04
16 1	 23   3.488393e+03   1.315032e-04
16 1	 24   3.488932e+03   1.157407e-04
16 1	 25   3.489408e+03   1.024000e-04
16 1	 26   3.489830e+03   9.103323e-05
16 1	 27   3.490206e+03   8.128842e-05
16 1	 28   3.490542e+03   7.288630e-05
16 1	 29   3.490844e+03   6.560335e-05
16 1	 30   3.491117e+03   5.925926e-05
16 1	 31   3.491363e+03   5.370750e-05
16 1	 32   3.491587e+03   4.882813e-05
16 1	 33   3.491791e+03   4.452236e-05
16 1	 34   3.491977e+03   4.070832e-05
16 1	 35   3.492147e+03   3.731778e-05
16 1	 36   3.492303e+03   3.429355e-05
16 1	 37   3.492447e+03   3.158747e-05
16 1	 38   3.492580e+03   2.915877e-05
16 1	 39   3.492702e+03   2.697281e-05
16 1	 40   3.492816e+03   2.500000e-05
16 1	 41   3.492921e+03   2.321499e-05
16 1	 42   3.493019e+03   2.159594e-05
16 1	 43   3.493110e+03   2.012401e-05
16 1	 44   3.493195e+03   1.878287e-05
16 1	 45   3.493274e+03   1.755830e-05
16 1	 46   3.493348e+03   1.643791e-05
16 1	 47   3.493418e+03   1.541084e-05
16 1	 48   3.493483e+03   1.446759e-05
16 1	 49   3.493544e+03   1.359978e-05
16 1	 50   3.493602e+03   1.280000e-05
16 1	 51   3.493656e+03   1.206173e-05
16 1	 52   3.493707e+03   1.137915e-05
16 1	 53   3.493756e+03   1.074713e-05
16 1	 54   3.493801e+03   1.016105e-05
16 1	 55   3.493845e+03   9.616829e-06
16 1	 56   3.493886e+03   9.110787e-06
16 1	 57   3.493924e+03   8.639635e-06
16 1	 58   3.493961e+03   8.200418e-06
16 1	 59   3.493996e+03   7.790475e-06
16 1	 60   3.494029e+03   7.407407e-06
16 1	 61   3.494061e+03   7.049048e-06
16 1	 62   3.494091e+03   6.713437e-06
16 1	 63   3.494119e+03   6.398797e-06
16 1	 64   3.494147e+03   6.103516e-06
16 1	 65   3.494173e+03   5.826127e-06
16 1	 66   3.494198e+03   5.565295e-06
16 1	 67   3.494221e+03   5.319803e-06
16 1	 68   3.494244e+03   5.088541e-06
16 1	 69   3.494266e+03   4.870491e-06
16 1	 70   3.494287e+03   4.664723e-06
16 1	 71   3.494307e+03   4.470385e-06
16 1	 72   3.494326e+03   4.286694e-06
16 1	 73   3.494344e+03   4.112931e-06
16 1	 74   3.494362e+03   3.948433e-06
16 1	 75   3.494379e+03   3.792593e-06
16 1	 76   3.494395e+03   3.644846e-06
16 1	 77   3.494411e+03   3.504675e-06
16 1	 78   3.494426e+03   3.371601e-06
16 1	 79   3.494440e+03   3.245179e-06
16 1	 80   3.494454e+03   3.125000e-06
16 1	 81   3.494467e+03   3.010682e-06
16 1	 82   3.494480e+03   2.901873e-06
16 1	 83   3.494493e+03   2.798245e-06
16 1	 84   3.494505e+03   2.699492e-06
16 1	 85   3.494516e+03   2.605333e-06
16 1	 86   3.494527e+03   2.515502e-06
16 1	 87   3.494538e+03   2.429754e-06
16 1	 88   3.494549e+03   2.347859e-06
16 1	 89   3.494559e+03   2.269603e-06
16 1	 90   3.494569e+03   2.194787e-06
16 1	 91   3.494578e+03   2.123224e-06
16 1	 92   3.494587e+03   2.054738e-06
16 1	 93   3.494596e+03   1.989167e-06
16 1	 94   3.494604e+03   1.926355e-06
16 1	 95   3.494613e+03   1.866161e-06
16 1	 96   3.494621e+03   1.808449e-06
16 1	 97   3.494629e+03   1.753092e-06
16 1	 98   3.494636e+03   1.699972e-06
16 1	 99   3.494643e+03   1.648976e-06
16 1	100   3.494651e+03   1.600000e-06
18 1	  6   4.304514e+03   7.407407e-03
18 1	  7   4.337143e+03   4.664723e-03
18 1	  8   4.358320e+03   3.125000e-03
18 1	  9   4.372840e+03   2.194787e-03
18 1	 10   4.383225e+03   1.600000e-03
18 1	 11   4.390909e+03   1.202104e-03
18 1	 12   4.396753e+03   9.259259e-04
18 1	 13   4.401302e+03   7.282658e-04
18 1	 14   4.404911e+03   5.830904e-04
18 1	 15   4.407822e+03   4.740741e-04
18 1	 16   4.410205e+03   3.906250e-04
18 1	 17   4.412180e+03   3.256666e-04
18 1	 18   4.413835e+03   2.743484e-04
18 1	 19   4.415235e+03   2.332702e-04
18 1	 20   4.416431e+03   2.000000e-04
18 1	 21   4.417460e+03   1.727675e-04
18 1	 22   4.418352e+03   1.502630e-04
18 1	 23   4.419130e+03   1.315032e-04
18 1	 24   4.419813e+03   1.157407e-04
18 1	 25   4.420416e+03   1.024000e-04
18 1	 26   4.420950e+03   9.103323e-05
18 1	 27   4.421427e+03   8.128842e-05
18 1	 28   4.421853e+03   7.288630e-05
18 1	 29   4.422235e+03   6.560335e-05
18 1	 30   4.422581e+03   5.925926e-05
18 1	 31   4.422893e+03   5.370750e-05
18 1	 32   4.423176e+03   4.882813e-05
18 1	 33   4.423434e+03   4.452236e-05
18 1	 34   4.423670e+03   4.070832e-05
18 1	 35   4.423886e+03   3.731778e-05
18 1	 36   4.424084e+03   3.429355e-05
18 1	 37   4.424266e+03   3.158747e-05
18 1	 38   4.424434e+03   2.915877e-05
18 1	 39   4.424589e+03   2.697281e-05
18 1	 40   4.424733e+03   2.500000e-05
18 1	 41   4.424866e+03   2.321499e-05
18 1	 42   4.424990e+03   2.159594e-05
18 1	 43   4.425105e+03   2.012401e-05
18 1	 44   4.425213e+03   1.878287e-05
18 1	 45   4.425314e+03   1.755830e-05
18 1	 46   4.425408e+03   1.643791e-05
18 1	 47   4.425496e+03   1.541084e-05
18 1	 48   4.425578e+03   1.446759e-05
18 1	 49   4.425656e+03   1.359978e-05
18 1	 50   4.425729e+03   1.280000e-05
18 1	 51   4.425798e+03   1.206173e-05
18 1	 52   4.425863e+03   1.137915e-05
18 1	 53   4.425924e+03   1.074713e-05
18 1	 54   4.425982e+03   1.016105e-05
18 1	 55   4.426036e+03   9.616829e-06
18 1	 56   4.426088e+03   9.110787e-06
18 1	 57   4.426137e+03   8.639635e-06
18 1	 58   4.426184e+03   8.200418e-06
18 1	 59   4.426228e+03   7.790475e-06
18 1	 60   4.426270e+03   7.407407e-06
18 1	 61   4.426310e+03   7.049048e-06
18 1	 62   4.426348e+03   6.713437e-06
18 1	 63   4.426384e+03   6.398797e-06
18 1	 64   4.426419e+03   6.103516e-06
18 1	 65   4.426452e+03   5.826127e-06
18 1	 66   4.426484e+03   5.565295e-06
18 1	 67   4.426514e+03   5.319803e-06
18 1	 68   4.426542e+03   5.088541e-06
18 1	 69   4.426570e+03   4.870491e-06
18 1	 70   4.426596e+03   4.664723e-06
18 1	 71   4.426622e+03   4.470385e-06
18 1	 72   4.426646e+03   4.286694e-06
18 1	 73   4.426669e+03   4.112931e-06
18 1	 74   4.426691e+03   3.948433e-06
18 1	 75   4.426713e+03   3.792593e-06
18 1	 76   4.426733e+03   3.644846e-06
18 1	 77   4.426753e+03   3.504675e-06
18 1	 78   4.426772e+03   3.371601e-06
18 1	 79   4.426791e+03   3.245179e-06
18 1	 80   4.426808e+03   3.125000e-06
18 1	 81   4.426825e+03   3.010682e-06
18 1	 82   4.426842e+03   2.901873e-06
18 1	 83   4.426857e+03   2.798245e-06
18 1	 84   4.426873e+03   2.699492e-06
18 1	 85   4.426887e+03   2.605333e-06
18 1	 86   4.426901e+03   2.515502e-06
18 1	 87   4.426915e+03   2.429754e-06
18 1	 88   4.426928e+03   2.347859e-06
18 1	 89   4.426941e+03   2.269603e-06
18 1	 90   4.426953e+03   2.194787e-06
18 1	 91   4.426965e+03   2.123224e-06
18 1	 92   4.426977e+03   2.054738e-06
18 1	 93   4.426988e+03   1.989167e-06
18 1	 94   4.426999e+03   1.926355e-06
18 1	 95   4.427009e+03   1.866161e-06
18 1	 96   4.427020e+03   1.808449e-06
18 1	 97   4.427029e+03   1.753092e-06
18 1	 98   4.427039e+03   1.699972e-06
18 1	 99   4.427048e+03   1.648976e-06
18 1	100   4.427057e+03   1.600000e-06
20 1	  6   5.319611e+03   7.407407e-03
20 1	  7   5.359935e+03   4.664723e-03
20 1	  8   5.386106e+03   3.125000e-03
20 1	  9   5.404049e+03   2.194787e-03
20 1	 10   5.416884e+03   1.600000e-03
20 1	 11   5.426380e+03   1.202104e-03
20 1	 12   5.433603e+03   9.259259e-04
20 1	 13   5.439224e+03   7.282658e-04
20 1	 14   5.443684e+03   5.830904e-04
20 1	 15   5.447282e+03   4.740741e-04
20 1	 16   5.450227e+03   3.906250e-04
20 1	 17   5.452667e+03   3.256666e-04
20 1	 18   5.454712e+03   2.743484e-04
20 1	 19   5.456443e+03   2.332702e-04
20 1	 20   5.457921e+03   2.000000e-04
20 1	 21   5.459193e+03   1.727675e-04
20 1	 22   5.460295e+03   1.502630e-04
20 1	 23   5.461257e+03   1.315032e-04
20 1	 24   5.462101e+03   1.157407e-04
20 1	 25   5.462845e+03   1.024000e-04
20 1	 26   5.463506e+03   9.103323e-05
20 1	 27   5.464094e+03   8.128842e-05
20 1	 28   5.464621e+03   7.288630e-05
20 1	 29   5.465094e+03   6.560335e-05
20 1	 30   5.465520e+03   5.925926e-05
20 1	 31   5.465906e+03   5.370750e-05
20 1	 32   5.466257e+03   4.882813e-05
20 1	 33   5.466576e+03   4.452236e-05
20 1	 34   5.466867e+03   4.070832e-05
20 1	 35   5.467133e+03   3.731778e-05
20 1	 36   5.467378e+03   3.429355e-05
20 1	 37   5.467603e+03   3.158747e-05
20 1	 38   5.467811e+03   2.915877e-05
20 1	 39   5.468003e+03   2.697281e-05
20 1	 40   5.468180e+03   2.500000e-05
20 1	 41   5.468345e+03   2.321499e-05
20 1	 42   5.468498e+03   2.159594e-05
20 1	 43   5.468641e+03   2.012401e-05
20 1	 44   5.468774e+03   1.878287e-05
20 1	 45   5.468898e+03   1.755830e-05
20 1	 46   5.469014e+03   1.643791e-05
20 1	 47   5.469123e+03   1.541084e-05
20 1	 48   5.469225e+03   1.446759e-05
20 1	 49   5.469321e+03   1.359978e-05
20 1	 50   5.469411e+03   1.280000e-05
20 1	 51   5.469496e+03   1.206173e-05
20 1	 52   5.469576e+03   1.137915e-05
20 1	 53   5.469652e+03   1.074713e-05
20 1	 54   5.469724e+03   1.016105e-05
20 1	 55   5.469791e+03   9.616829e-06
20 1	 56   5.469855e+03   9.110787e-06
20 1	 57   5.469916e+03   8.639635e-06
20 1	 58   5.469973e+03   8.200418e-06
20 1	 59   5.470028e+03   7.790475e-06
20 1	 60   5.470080e+03   7.407407e-06
20 1	 61   5.470130e+03   7.049048e-06
20 1	 62   5.470177e+03   6.713437e-06
20 1	 63   5.470221e+03   6.398797e-06
20 1	 64   5.470264e+03   6.103516e-06
20 1	 65   5.470305e+03   5.826127e-06
20 1	 66   5.470344e+03   5.565295e-06
20 1	 67   5.470381e+03   5.319803e-06
20 1	 68   5.470417e+03   5.088541e-06
20 1	 69   5.470451e+03   4.870491e-06
20 1	 70   5.470483e+03   4.664723e-06
20 1	 71   5.470515e+03   4.470385e-06
20 1	 72   5.470545e+03   4.286694e-06
20 1	 73   5.470573e+03   4.112931e-06
20 1	 74   5.470601e+03   3.948433e-06
20 1	 75   5.470627e+03   3.792593e-06
20 1	 76   5.470653e+03   3.644846e-06
20 1	 77   5.470677e+03   3.504675e-06
20 1	 78   5.470701e+03   3.371601e-06
20 1	 79   5.470723e+03   3.245179e-06
20 1	 80   5.470745e+03   3.125000e-06
20 1	 81   5.470766e+03   3.010682e-06
20 1	 82   5.470786e+03   2.901873e-06
20 1	 83   5.470806e+03   2.798245e-06
20 1	 84   5.470825e+03   2.699492e-06
20 1	 85   5.470843e+03   2.605333e-06
20 1	 86   5.470860e+03   2.515502e-06
20 1	 87   5.470877e+03   2.429754e-06
20 1	 88   5.470893e+03   2.347859e-06
20 1	 89   5.470909e+03   2.269603e-06
20 1	 90   5.470924e+03   2.194787e-06
20 1	 91   5.470939e+03   2.123224e-06
20 1	 92   5.470954e+03   2.054738e-06
20 1	 93   5.470967e+03   1.989167e-06
20 1	 94   5.470981e+03   1.926355e-06
20 1	 95   5.470994e+03   1.866161e-06
20 1	 96   5.471006e+03   1.808449e-06
20 1	 97   5.471018e+03   1.753092e-06
20 1	 98   5.471030e+03   1.699972e-06
20 1	 99   5.471042e+03   1.648976e-06
20 1	100   5.471053e+03   1.600000e-06
26 1	  6   9.023972e+03   7.407407e-03
26 1	  7   9.092376e+03   4.664723e-03
26 1	  8   9.136772e+03   3.125000e-03
26 1	  9   9.167210e+03   2.194787e-03
26 1	 10   9.188982e+03   1.600000e-03
26 1	 11   9.205091e+03   1.202104e-03
26 1	 12   9.217343e+03   9.259259e-04
26 1	 13   9.226878e+03   7.282658e-04
26 1	 14   9.234444e+03   5.830904e-04
26 1	 15   9.240548e+03   4.740741e-04
26 1	 16   9.245543e+03   3.906250e-04
26 1	 17   9.249683e+03   3.256666e-04
26 1	 18   9.253152e+03   2.743484e-04
26 1	 19   9.256089e+03   2.332702e-04
26 1	 20   9.258595e+03   2.000000e-04
26 1	 21   9.260753e+03   1.727675e-04
26 1	 22   9.262623e+03   1.502630e-04
26 1	 23   9.264254e+03   1.315032e-04
26 1	 24   9.265686e+03   1.157407e-04
26 1	 25   9.266949e+03   1.024000e-04
26 1	 26   9.268070e+03   9.103323e-05
26 1	 27   9.269068e+03   8.128842e-05
26 1	 28   9.269961e+03   7.288630e-05
26 1	 29   9.270763e+03   6.560335e-05
26 1	 30   9.271487e+03   5.925926e-05
26 1	 31   9.272142e+03   5.370750e-05
26 1	 32   9.272736e+03   4.882813e-05
26 1	 33   9.273277e+03   4.452236e-05
26 1	 34   9.273771e+03   4.070832e-05
26 1	 35   9.274223e+03   3.731778e-05
26 1	 36   9.274638e+03   3.429355e-05
26 1	 37   9.275020e+03   3.158747e-05
26 1	 38   9.275372e+03   2.915877e-05
26 1	 39   9.275698e+03   2.697281e-05
26 1	 40   9.275999e+03   2.500000e-05
26 1	 41   9.276278e+03   2.321499e-05
26 1	 42   9.276538e+03   2.159594e-05
26 1	 43   9.276780e+03   2.012401e-05
26 1	 44   9.277006e+03   1.878287e-05
26 1	 45   9.277216e+03   1.755830e-05
26 1	 46   9.277414e+03   1.643791e-05
26 1	 47   9.277598e+03   1.541084e-05
26 1	 48   9.277771e+03   1.446759e-05
26 1	 49   9.277934e+03   1.359978e-05
26 1	 50   9.278087e+03   1.280000e-05
26 1	 51   9.278231e+03   1.206173e-05
26 1	 52   9.278367e+03   1.137915e-05
26 1	 53   9.278496e+03   1.074713e-05
26 1	 54   9.278617e+03   1.016105e-05
26 1	 55   9.278732e+03   9.616829e-06
26 1	 56   9.278840e+03   9.110787e-06
26 1	 57   9.278943e+03   8.639635e-06
26 1	 58   9.279041e+03   8.200418e-06
26 1	 59   9.279134e+03   7.790475e-06
26 1	 60   9.279222e+03   7.407407e-06
26 1	 61   9.279306e+03   7.049048e-06
26 1	 62   9.279385e+03   6.713437e-06
26 1	 63   9.279461e+03   6.398797e-06
26 1	 64   9.279534e+03   6.103516e-06
26 1	 65   9.279603e+03   5.826127e-06
26 1	 66   9.279669e+03   5.565295e-06
26 1	 67   9.279732e+03   5.319803e-06
26 1	 68   9.279793e+03   5.088541e-06
26 1	 69   9.279850e+03   4.870491e-06
26 1	 70   9.279906e+03   4.664723e-06
26 1	 71   9.279959e+03   4.470385e-06
26 1	 72   9.280010e+03   4.286694e-06
26 1	 73   9.280058e+03   4.112931e-06
26 1	 74   9.280105e+03   3.948433e-06
26 1	 75   9.280150e+03   3.792593e-06
26 1	 76   9.280193e+03   3.644846e-06
26 1	 77   9.280235e+03   3.504675e-06
26 1	 78   9.280274e+03   3.371601e-06
26 1	 79   9.280313e+03   3.245179e-06
26 1	 80   9.280350e+03   3.125000e-06
26 1	 81   9.280385e+03   3.010682e-06
26 1	 82   9.280420e+03   2.901873e-06
26 1	 83   9.280453e+03   2.798245e-06
26 1	 84   9.280485e+03   2.699492e-06
26 1	 85   9.280515e+03   2.605333e-06
26 1	 86   9.280545e+03   2.515502e-06
26 1	 87   9.280574e+03   2.429754e-06
26 1	 88   9.280601e+03   2.347859e-06
26 1	 89   9.280628e+03   2.269603e-06
26 1	 90   9.280654e+03   2.194787e-06
26 1	 91   9.280679e+03   2.123224e-06
26 1	 92   9.280703e+03   2.054738e-06
26 1	 93   9.280727e+03   1.989167e-06
26 1	 94   9.280750e+03   1.926355e-06
26 1	 95   9.280772e+03   1.866161e-06
26 1	 96   9.280793e+03   1.808449e-06
26 1	 97   9.280814e+03   1.753092e-06
26 1	 98   9.280834e+03   1.699972e-06
26 1	 99   9.280853e+03   1.648976e-06
26 1	100   9.280872e+03   1.600000e-06
6 2	  6   3.826528e+02   1.444444e-02
6 2	  7   3.851290e+02   9.096210e-03
6 2	  8   3.867413e+02   6.093750e-03
6 2	  9   3.878502e+02   4.279835e-03
6 2	 10   3.886457e+02   3.120000e-03
6 2	 11   3.892358e+02   2.344102e-03
6 2	 12   3.896858e+02   1.805556e-03
6 2	 13   3.900368e+02   1.420118e-03
6 2	 14   3.903159e+02   1.137026e-03
6 2	 15   3.905415e+02   9.244444e-04
6 2	 16   3.907264e+02   7.617188e-04
6 2	 17   3.908800e+02   6.350499e-04
6 2	 18   3.910089e+02   5.349794e-04
6 2	 19   3.911181e+02   4.548768e-04
6 2	 20   3.912115e+02   3.900000e-04
6 2	 21   3.912920e+02   3.368967e-04
6 2	 22   3.913618e+02   2.930128e-04
6 2	 23   3.914228e+02   2.564313e-04
6 2	 24   3.914764e+02   2.256944e-04
6 2	 25   3.915238e+02   1.996800e-04
6 2	 26   3.915658e+02   1.775148e-04
6 2	 27   3.916033e+02   1.585124e-04
6 2	 28   3.916369e+02   1.421283e-04
6 2	 29   3.916671e+02   1.279265e-04
6 2	 30   3.916943e+02   1.155556e-04
6 2	 31   3.917190e+02   1.047296e-04
6 2	 32   3.917414e+02   9.521484e-05
6 2	 33   3.917618e+02   8.681860e-05
6 2	 34   3.917805e+02   7.938123e-05
6 2	 35   3.917976e+02   7.276968e-05
6 2	 36   3.918133e+02   6.687243e-05
6 2	 37   3.918277e+02   6.159556e-05
6 2	 38   3.918411e+02   5.685960e-05
6 2	 39   3.918534e+02   5.259698e-05
6 2	 40   3.918648e+02   4.875000e-05
6 2	 41   3.918754e+02   4.526922e-05
6 2	 42   3.918853e+02   4.211208e-05
6 2	 43   3.918945e+02   3.924183e-05
6 2	 44   3.919031e+02   3.662660e-05
6 2	 45   3.919111e+02   3.423868e-05
6 2	 46   3.919186e+02   3.205392e-05
6 2	 47   3.919256e+02   3.005114e-05
6 2	 48   3.919322e+02   2.821181e-05
6 2	 49   3.919384e+02   2.651956e-05
6 2	 50   3.919442e+02   2.496000e-05
6 2	 51   3.919497e+02   2.352037e-05
6 2	 52   3.919549e+02   2.218935e-05
6 2	 53   3.919598e+02   2.095690e-05
6 2	 54   3.919644e+02   1.981405e-05
6 2	 55   3.919688e+02   1.875282e-05
6 2	 56   3.919730e+02   1.776603e-05
6 2	 57   3.919769e+02   1.684729e-05
6 2	 58   3.919806e+02   1.599082e-05
6 2	 59   3.919842e+02   1.519143e-05
6 2	 60   3.919876e+02   1.444444e-05
6 2	 61   3.919908e+02   1.374564e-05
6 2	 62   3.919938e+02   1.309120e-05
6 2	 63   3.919967e+02   1.247765e-05
6 2	 64   3.919995e+02   1.190186e-05
6 2	 65   3.920022e+02   1.136095e-05
6 2	 66   3.920047e+02   1.085232e-05
6 2	 67   3.920071e+02   1.037362e-05
6 2	 68   3.920094e+02   9.922654e-06
6 2	 69   3.920117e+02   9.497457e-06
6 2	 70   3.920138e+02   9.096210e-06
6 2	 71   3.920158e+02   8.717251e-06
6 2	 72   3.920178e+02   8.359053e-06
6 2	 73   3.920196e+02   8.020215e-06
6 2	 74   3.920214e+02   7.699445e-06
6 2	 75   3.920232e+02   7.395556e-06
6 2	 76   3.920248e+02   7.107450e-06
6 2	 77   3.920264e+02   6.834117e-06
6 2	 78   3.920279e+02   6.574622e-06
6 2	 79   3.920294e+02   6.328100e-06
6 2	 80   3.920308e+02   6.093750e-06
6 2	 81   3.920322e+02   5.870830e-06
6 2	 82   3.920335e+02   5.658653e-06
6 2	 83   3.920348e+02   5.456577e-06
6 2	 84   3.920360e+02   5.264010e-06
6 2	 85   3.920372e+02   5.080399e-06
6 2	 86   3.920384e+02   4.905228e-06
6 2	 87   3.920395e+02   4.738019e-06
6 2	 88   3.920405e+02   4.578325e-06
6 2	 89   3.920416e+02   4.425727e-06
6 2	 90   3.920426e+02   4.279835e-06
6 2	 91   3.920435e+02   4.140287e-06
6 2	 92   3.920445e+02   4.006740e-06
6 2	 93   3.920454e+02   3.878875e-06
6 2	 94   3.920463e+02   3.756393e-06
6 2	 95   3.920471e+02   3.639014e-06
6 2	 96   3.920479e+02   3.526476e-06
6 2	 97   3.920487e+02   3.418530e-06
6 2	 98   3.920495e+02   3.314945e-06
6 2	 99   3.920503e+02   3.215504e-06
6 2	100   3.920510e+02   3.120000e-06
7 2	  6   5.386182e+02   1.449074e-02
7 2	  7   5.421715e+02   9.125364e-03
7 2	  8   5.444798e+02   6.113281e-03
7 2	  9   5.460642e+02   4.293553e-03
7 2	 10   5.471988e+02   3.130000e-03
7 2	 11   5.480393e+02   2.351615e-03
7 2	 12   5.486793e+02   1.811343e-03
7 2	 13   5.491780e+02   1.424670e-03
7 2	 14   5.495740e+02   1.140671e-03
7 2	 15   5.498938e+02   9.274074e-04
7 2	 16   5.501558e+02   7.641602e-04
7 2	 17   5.503731e+02   6.370853e-04
7 2	 18   5.505554e+02   5.366941e-04
7 2	 19   5.507098e+02   4.563347e-04
7 2	 20   5.508417e+02   3.912500e-04
7 2	 21   5.509553e+02   3.379765e-04
7 2	 22   5.510538e+02   2.939519e-04
7 2	 23   5.511398e+02   2.572532e-04
7 2	 24   5.512153e+02   2.264178e-04
7 2	 25   5.512820e+02   2.003200e-04
7 2	 26   5.513412e+02   1.780838e-04
7 2	 27   5.513940e+02   1.590205e-04
7 2	 28   5.514412e+02   1.425838e-04
7 2	 29   5.514836e+02   1.283365e-04
7 2	 30   5.515219e+02   1.159259e-04
7 2	 31   5.515566e+02   1.050653e-04
7 2	 32   5.515881e+02   9.552002e-05
7 2	 33   5.516167e+02   8.709686e-05
7 2	 34   5.516429e+02   7.963566e-05
7 2	 35   5.516669e+02   7.300292e-05
7 2	 36   5.516890e+02   6.708676e-05
7 2	 37   5.517092e+02   6.179298e-05
7 2	 38   5.517279e+02   5.704184e-05
7 2	 39   5.517452e+02   5.276556e-05
7 2	 40   5.517612e+02   4.890625e-05
7 2	 41   5.517761e+02   4.541431e-05
7 2	 42   5.517899e+02   4.224706e-05
7 2	 43   5.518028e+02   3.936760e-05
7 2	 44   5.518148e+02   3.674399e-05
7 2	 45   5.518260e+02   3.434842e-05
7 2	 46   5.518365e+02   3.215665e-05
7 2	 47   5.518463e+02   3.014746e-05
7 2	 48   5.518556e+02   2.830223e-05
7 2	 49   5.518642e+02   2.660456e-05
7 2	 50   5.518724e+02   2.504000e-05
7 2	 51   5.518801e+02   2.359575e-05
7 2	 52   5.518873e+02   2.226047e-05
7 2	 53   5.518942e+02   2.102407e-05
7 2	 54   5.519007e+02   1.987756e-05
7 2	 55   5.519068e+02   1.881292e-05
7 2	 56   5.519126e+02   1.782298e-05
7 2	 57   5.519181e+02   1.690129e-05
7 2	 58   5.519233e+02   1.604207e-05
7 2	 59   5.519282e+02   1.524012e-05
7 2	 60   5.519330e+02   1.449074e-05
7 2	 61   5.519374e+02   1.378970e-05
7 2	 62   5.519417e+02   1.313316e-05
7 2	 63   5.519458e+02   1.251765e-05
7 2	 64   5.519496e+02   1.194000e-05
7 2	 65   5.519533e+02   1.139736e-05
7 2	 66   5.519569e+02   1.088711e-05
7 2	 67   5.519603e+02   1.040687e-05
7 2	 68   5.519635e+02   9.954458e-06
7 2	 69   5.519666e+02   9.527897e-06
7 2	 70   5.519695e+02   9.125364e-06
7 2	 71   5.519724e+02   8.745191e-06
7 2	 72   5.519751e+02   8.385845e-06
7 2	 73   5.519777e+02   8.045921e-06
7 2	 74   5.519802e+02   7.724123e-06
7 2	 75   5.519826e+02   7.419259e-06
7 2	 76   5.519849e+02   7.130230e-06
7 2	 77   5.519872e+02   6.856021e-06
7 2	 78   5.519893e+02   6.595694e-06
7 2	 79   5.519914e+02   6.348382e-06
7 2	 80   5.519933e+02   6.113281e-06
7 2	 81   5.519953e+02   5.889647e-06
