65
6      10       0       0       0       0       0       0       1
7     -10.0000      1.00000  3.53600e-07  1.37600e-12  4.81200e-27
      0.00000      0.00000      0.00000 -3.53601e-07
7     -9.75000      1.00000  6.28700e-07  2.44300e-12  2.70700e-26
      0.00000      0.00000      0.00000 -6.28702e-07
7     -9.50000      1.00000  1.11800e-06  4.36800e-12  1.52200e-25
      0.00000      0.00000      0.00000 -1.11800e-06
7     -9.25000      1.00000  1.98800e-06  7.72700e-12  8.55900e-25
      0.00000      0.00000      0.00000 -1.98801e-06
7     -9.00000      1.00000  3.53400e-06  1.37900e-11  4.81500e-24
      0.00000      0.00000      0.00000 -3.53401e-06
7     -8.75000      1.00000  6.28000e-06  2.45300e-11  2.70800e-23
      0.00000      0.00000      0.00000 -6.28002e-06
7     -8.50000      1.00000  1.11600e-05  4.35200e-11  1.52400e-22
      0.00000      0.00000      0.00000 -1.11600e-05
7     -8.25000      1.00000  1.98300e-05  7.75900e-11  8.57200e-22
      0.00000      0.00000      0.00000 -1.98301e-05
7     -8.00000      1.00000  3.52600e-05  1.38800e-10  4.82100e-21
      0.00000      0.00000      0.00000 -3.52601e-05
7     -7.75000     0.999900  6.25400e-05  2.41100e-10  2.71500e-20
      0.00000      0.00000      0.00000  3.74764e-05
7     -7.50000     0.999900  0.000111100  4.29200e-10  1.52800e-19
      0.00000      0.00000      0.00000 -1.10838e-05
7     -7.25000     0.999800  0.000196900  8.13900e-10  8.60800e-19
      0.00000      0.00000      0.00000  3.07277e-06
7     -7.00000     0.999700  0.000349400  1.43300e-09  4.84700e-18
      0.00000      0.00000      0.00000 -4.94113e-05
7     -6.75000     0.999400  0.000617500  2.99000e-09  2.73500e-17
      0.00000      0.00000      0.00000 -1.75226e-05
7     -6.50000     0.998900   0.00109100  5.22900e-09  2.17900e-12
      0.00000      0.00000      0.00000  8.99845e-06
7     -6.25000     0.998100   0.00192100  1.11300e-08  6.85200e-12
      0.00000      0.00000      0.00000 -2.09938e-05
7     -6.00000     0.996600   0.00337400  2.44100e-08  2.15000e-11
      0.00000      0.00000      0.00000  2.60032e-05
7     -5.75000     0.994100   0.00589800  6.65100e-08  6.73000e-11
      0.00000      0.00000      0.00000  1.95858e-06
7     -5.50000     0.989800    0.0102500  1.40400e-07  2.09800e-10
  3.84800e-20      0.00000      0.00000 -5.01172e-05
7     -5.25000     0.982900    0.0170500  3.80700e-07  5.37500e-10
  2.50000e-19      0.00000      0.00000  4.95954e-05
7     -5.00000     0.971400    0.0285600  1.02300e-06  1.34800e-09
